2021;;;
St. Gotthard im Mühlkreis;<41621>;658;657
Sonnberg im Mühlkreis;<41623>;525;535
Steyregg;<41624>;2457;2477
Walding;<41626>;2043;2171
Aichkirchen;<41801>;312;301
Bachmanning;<41802>;371;368
Bad Wimsbach-Neydharting;<41803>;1318;1259
Buchkirchen;<41804>;2015;2013
Eberstalzell;<41805>;1412;1408
Edt bei Lambach;<41806>;1164;1187
Fischlham;<41807>;656;689
Gunskirchen;<41808>;3189;3154
Holzhausen;<41809>;527;495
Krenglbach;<41810>;1583;1632
Lambach;<41811>;1771;1812
Marchtrenk;<41812>;7229;7105
Neukirchen bei Lambach;<41813>;477;487
Offenhausen;<41814>;867;852
Pennewang;<41815>;476;470
Pichl bei Wels;<41816>;1459;1453
Sattledt;<41817>;1349;1341
Schleißheim;<41818>;696;726
Sipbachzell;<41819>;1081;1077
Stadl-Paura;<41820>;2416;2552
Steinerkirchen an der Traun;<41821>;1246;1189
Steinhaus;<41822>;1175;1208
Thalheim bei Wels;<41823>;2694;2870
Weißkirchen an der Traun;<41824>;1750;1693
Bad Zell;<40627>;1470;1464
Freistadt;<40601>;3835;4124
Grünbach;<40602>;997;930
Gutau;<40603>;1411;1341
Hagenberg im Mühlkreis;<40604>;1437;1358
Hirschbach im Mühlkreis;<40605>;589;588
Kaltenberg;<40606>;328;282
Kefermarkt;<40607>;1103;1055
Königswiesen;<40608>;1571;1517
Lasberg;<40609>;1407;1425
Leopoldschlag;<40610>;516;482
Liebenau;<40611>;825;734
Neumarkt im Mühlkreis;<40612>;1577;1563
Pierbach;<40613>;529;490
Pregarten;<40614>;2738;2808
Rainbach im Mühlkreis;<40615>;1509;1456
Sandl;<40616>;730;649
St. Leonhard bei Freistadt;<40617>;697;651
St. Oswald bei Freistadt;<40618>;1493;1417
Schönau im Mühlkreis;<40619>;995;962
Tragwein;<40620>;1609;1522
Unterweißenbach;<40621>;1084;1065
Unterweitersdorf;<40622>;1123;1067
Waldburg;<40623>;712;700
Wartberg ob der Aist;<40624>;2204;2157
Weitersfelden;<40625>;543;512
Windhaag bei Freistadt;<40626>;796;775
Allerheiligen im Mühlkreis;<41101>;652;619
Arbing;<41102>;784;741
Bad Kreuzen;<41108>;1116;1168
Baumgartenberg;<41103>;872;926
Dimbach;<41104>;499;466
Grein;<41105>;1402;1503
Katsdorf;<41106>;1557;1635
Klam;<41107>;486;465
Langenstein;<41109>;1264;1235
Luftenberg an der Donau;<41110>;2155;2197
Mauthausen;<41111>;2418;2528
Mitterkirchen im Machland;<41112>;866;852
Münzbach;<41113>;949;884
Naarn im Machlande;<41114>;1888;1847
Pabneukirchen;<41115>;860;828
Perg;<41116>;4339;4463
Rechberg;<41117>;513;496
Ried in der Riedmark;<41118>;2180;2131
St. Georgen am Walde;<41119>;995;972
St. Georgen an der Gusen;<41120>;2135;2249
St. Nikola an der Donau;<41121>;380;364
St. Thomas am Blasenstein;<41122>;475;442
Saxen;<41123>;863;886
Schwertberg;<41124>;2639;2699
Waldhausen im Strudengau;<41125>;1450;1394
Windhaag bei Perg;<41126>;778;736
Aigen-Schlägl;<41343>;1593;1626
Altenfelden;<41304>;1205;1113
Arnreit;<41305>;605;546
Atzesberg;<41306>;230;210
Auberg;<41307>;285;287
Haslach an der Mühl;<41309>;1256;1292
Helfenberg;<41345>;781;752
Hofkirchen im Mühlkreis;<41312>;765;757
Hörbich;<41311>;219;189
Julbach;<41313>;795;761
Kirchberg ob der Donau;<41314>;536;522
Klaffer am Hochficht;<41315>;663;649
Kleinzell im Mühlkreis;<41316>;856;834
Kollerschlag;<41317>;789;745
Lembach im Mühlkreis;<41318>;751;773
Lichtenau im Mühlkreis;<41319>;247;223
Nebelberg;<41320>;343;308
Neufelden;<41321>;618;591
Neustift im Mühlkreis;<41329>;718;722
Niederkappel;<41322>;519;461
Niederwaldkirchen;<41323>;940;901
Oberkappel;<41324>;367;346
Oepping;<41325>;815;724
Peilstein im Mühlviertel;<41326>;772;770
Pfarrkirchen im Mühlkreis;<41327>;735;682
Putzleinsdorf;<41328>;792;739
Rohrbach-Berg;<41344>;2531;2651
St. Johann am Wimberg;<41331>;490;498
St. Martin im Mühlkreis;<41332>;1937;1839
St. Oswald bei Haslach;<41333>;265;245
St. Peter am Wimberg;<41334>;874;858
St. Stefan-Afiesl;<41346>;573;531
St. Ulrich im Mühlkreis;<41336>;344;326
St. Veit im Mühlkreis;<41337>;647;623
Sarleinsbach;<41338>;1151;1105
Schwarzenberg am Böhmerwald;<41341>;299;272
Ulrichsberg;<41342>;1420;1426
Bad Leonfelden;<41603>;2100;2170
Haibach im Mühlkreis;<41610>;486;435
Oberneukirchen;<41615>;1617;1551
Ottenschlag im Mühlkreis;<41616>;281;283
Reichenau im Mühlkreis;<41619>;661;660
Reichenthal;<41620>;761;728
Schenkenfelden;<41622>;803;778
Vorderweißenbach;<41628>;1397;1273
Zwettl an der Rodl;<41627>;867;878
Steyr;<40201>;18586;19366
Edlbach;<40901>;323;312
Grünburg;<40902>;1932;1915
Hinterstoder;<40903>;430;472
Inzersdorf im Kremstal;<40904>;960;917
Kirchdorf an der Krems;<40905>;2172;2454
Klaus an der Pyhrnbahn;<40906>;566;505
Kremsmünster;<40907>;3255;3393
Micheldorf in Oberösterreich;<40908>;2992;2913
Molln;<40909>;1852;1793
Nußbach;<40910>;1135;1157
Oberschlierbach;<40911>;254;230
Pettenbach;<40912>;2665;2671
Ried im Traunkreis;<40913>;1440;1409
Rosenau am Hengstpaß;<40914>;330;322
Roßleithen;<40915>;946;965
St. Pankraz;<40916>;173;179
Schlierbach;<40917>;1477;1409
Spital am Pyhrn;<40918>;1161;1086
Steinbach am Ziehberg;<40919>;454;412
Steinbach an der Steyr;<40920>;1014;967
Vorderstoder;<40921>;429;390
Wartberg an der Krems;<40922>;1500;1472
Windischgarsten;<40923>;1122;1238
Adlwang;<41501>;1016;932
Aschach an der Steyr;<41502>;1164;1148
Bad Hall;<41503>;2698;2894
Dietach;<41504>;1659;1648
Gaflenz;<41505>;967;955
Garsten;<41506>;3342;3261
Großraming;<41507>;1370;1301
Laussa;<41508>;616;619
Losenstein;<41509>;806;782
Maria Neustift;<41510>;844;791
Pfarrkirchen bei Bad Hall;<41511>;1149;1167
Reichraming;<41512>;857;850
Rohr im Kremstal;<41513>;711;734
St. Ulrich bei Steyr;<41514>;1533;1551
Schiedlberg;<41515>;647;633
Sierning;<41516>;4606;4807
Ternberg;<41517>;1694;1676
Waldneukirchen;<41518>;1138;1100
Weyer;<41522>;2038;2030
Wolfern;<41521>;1561;1641
Altmünster;<40701>;4800;5065
Bad Goisern am Hallstädtersee;<40702>;3721;3807
Bad Ischl;<40703>;6729;7380
Ebensee am Traunsee;<40704>;3703;3894
Gmunden;<40705>;6187;7016
Gosau;<40706>;888;934
Grünau im Almtal;<40707>;1018;1027
Gschwandt;<40708>;1450;1430
Hallstatt;<40709>;377;369
Kirchham;<40710>;1122;1116
Laakirchen;<40711>;4877;4866
Obertraun;<40712>;367;376
Ohlsdorf;<40713>;2662;2624
Pinsdorf;<40714>;1995;2088
Roitham am Traunfall;<40715>;1034;1017
St. Konrad;<40716>;601;557
St. Wolfgang im Salzkammergut;<40717>;1417;1418
Scharnstein;<40719>;2449;2498
Traunkirchen;<40718>;780;871
Vorchdorf;<40720>;3828;3744
Ampflwang im Hausruckwald;<41701>;1712;1676
Attersee am Attersee;<41702>;772;844
Attnang-Puchheim;<41703>;4518;4583
Atzbach;<41704>;615;614
Aurach am Hongar;<41705>;914;862
Berg im Attergau;<41706>;546;524
Desselbrunn;<41707>;927;961
Fornach;<41708>;487;482
Frankenburg am Hausruck;<41709>;2457;2427
Frankenmarkt;<41710>;1865;1892
Gampern;<41711>;1526;1435
Innerschwand am Mondsee;<41712>;612;603
Lenzing;<41713>;2552;2672
Manning;<41714>;399;390
Mondsee;<41715>;1885;2049
Neukirchen an der Vöckla;<41716>;1322;1318
Niederthalheim;<41717>;572;560
Nußdorf am Attersee;<41718>;574;559
Oberhofen am Irrsee;<41719>;863;833
Oberndorf bei Schwanenstadt;<41720>;684;660
Oberwang;<41721>;881;859
Ottnang am Hausruck;<41722>;1975;1922
Pfaffing;<41723>;750;765
Pilsbach;<41724>;323;308
Pitzenberg;<41725>;269;277
Pöndorf;<41726>;1262;1156
Puchkirchen am Trattberg;<41727>;561;531
Pühret;<41728>;307;315
Redleiten;<41729>;264;273
Redlham;<41730>;846;782
Regau;<41731>;3437;3337
Rüstorf;<41732>;1091;1105
Rutzenham;<41733>;147;149
St. Georgen im Attergau;<41734>;2262;2230
St. Lorenz;<41735>;1245;1276
Schlatt;<41736>;697;719
Schörfling am Attersee;<41737>;1712;1749
Schwanenstadt;<41738>;2182;2312
Seewalchen am Attersee;<41739>;2768;2935
Steinbach am Attersee;<41740>;433;471
Straß im Attergau;<41741>;755;770
Tiefgraben;<41742>;2022;1992
Timelkam;<41743>;2917;2999
Ungenach;<41744>;749;738
Unterach am Attersee;<41745>;748;768
Vöcklabruck;<41746>;5943;6502
Vöcklamarkt;<41747>;2528;2520
Weißenkirchen im Attergau;<41748>;479;477
Weyregg am Attersee;<41749>;758;804
Wolfsegg am Hausruck;<41750>;1001;1033
Zell am Moos;<41751>;827;798
Zell am Pettenfirst;<41752>;643;593
Göriach;<50501>;180;168
Lessach;<50502>;278;255
Mariapfarr;<50503>;1160;1229
Mauterndorf;<50504>;761;834
Muhr;<50505>;254;231
Ramingstein;<50506>;547;491
St. Andrä im Lungau;<50507>;394;380
St. Margarethen im Lungau;<50508>;359;362
St. Michael im Lungau;<50509>;1710;1779
Tamsweg;<50510>;2737;2924
Thomatal;<50511>;190;162
Tweng;<50512>;124;121
Unternberg;<50513>;515;492
Weißpriach;<50514>;158;153
Zederhaus;<50515>;603;567
Altenmarkt im Pongau;<50401>;2208;2279
Bad Gastein;<50403>;1925;2036
Bad Hofgastein;<50402>;3263;3553
Bischofshofen;<50404>;5146;5398
Dorfgastein;<50405>;811;827
Eben im Pongau;<50406>;1294;1257
Filzmoos;<50407>;742;769
Flachau;<50408>;1469;1455
Forstau;<50409>;270;277
Goldegg;<50410>;1260;1298
Großarl;<50411>;1954;1820
Hüttau;<50412>;751;714
Hüttschlag;<50413>;453;459
Kleinarl;<50414>;399;409
Mühlbach am Hochkönig;<50415>;702;742
Pfarrwerfen;<50416>;1256;1255
Radstadt;<50417>;2407;2471
St. Johann im Pongau;<50418>;5530;5801
St. Martin am Tennengebirge;<50419>;867;851
St. Veit im Pongau;<50420>;1928;1953
Schwarzach im Pongau;<50421>;1658;1805
Untertauern;<50422>;220;242
Wagrain;<50423>;1568;1548
Werfen;<50424>;1522;1506
Werfenweng;<50425>;538;526
Bramberg am Wildkogel;<50601>;1960;1997
Bruck an der Großglocknerstraße;<50602>;2393;2435
Dienten am Hochkönig;<50603>;370;351
Fusch an der Großglocknerstraße;<50604>;363;396
Hollersbach im Pinzgau;<50605>;635;616
Kaprun;<50606>;1516;1596
Krimml;<50607>;421;421
Lend;<50608>;639;622
Leogang;<50609>;1702;1705
Lofer;<50610>;1014;1079
Maishofen;<50611>;1773;1866
Maria Alm am Steinernen Meer;<50612>;1072;1124
Mittersill;<50613>;2745;2830
Neukirchen am Großvenediger;<50614>;1291;1289
Niedernsill;<50615>;1360;1407
Piesendorf;<50616>;1901;1908
Rauris;<50617>;1496;1523
Saalbach-Hinterglemm;<50618>;1424;1403
Saalfelden am Steinernen Meer;<50619>;8220;8570
St. Martin bei Lofer;<50620>;584;622
Stuhlfelden;<50621>;810;765
Taxenbach;<50622>;1374;1337
Unken;<50623>;938;977
Uttendorf;<50624>;1484;1547
Viehhofen;<50625>;296;294
Wald im Pinzgau;<50626>;603;561
Weißbach bei Lofer;<50627>;218;194
Zell am See;<50628>;4922;5209
Salzburg;<50101>;74502;80914
Abtenau;<50201>;2910;2984
Adnet;<50202>;1825;1850
Annaberg-Lungötz;<50203>;1139;1090
Bad Vigaun;<50213>;1035;1054
Golling an der Salzach;<50204>;2105;2217
Hallein;<50205>;10361;10992
Krispl;<50206>;467;418
Kuchl;<50207>;3606;3778
Oberalm;<50208>;2150;2312
Puch bei Hallein;<50209>;2361;2367
Rußbach am Paß Gschütt;<50210>;376;399
St. Koloman;<50211>;892;891
Scheffau am Tennengebirge;<50212>;723;690
Anif;<50301>;2050;2277
Anthering;<50302>;1867;1870
Bergheim;<50303>;2885;2856
Berndorf bei Salzburg;<50304>;850;856
Bürmoos;<50305>;2429;2511
Dorfbeuern;<50306>;788;792
Ebenau;<50307>;738;702
Elixhausen;<50308>;1544;1508
Elsbethen;<50309>;2644;2850
Eugendorf;<50310>;3447;3636
Faistenau;<50311>;1543;1542
Fuschl am See;<50312>;766;825
Göming;<50313>;388;390
Grödig;<50314>;3520;3872
Großgmain;<50315>;1269;1371
Hallwang;<50316>;2079;2113
Henndorf am Wallersee;<50317>;2488;2537
Hintersee;<50318>;232;240
Hof bei Salzburg;<50319>;1806;1781
Koppl;<50321>;1861;1798
Köstendorf;<50320>;1363;1296
Lamprechtshausen;<50322>;2038;2017
Mattsee;<50323>;1667;1779
Neumarkt am Wallersee;<50324>;3201;3291
Nußdorf am Haunsberg;<50325>;1208;1209
Oberndorf bei Salzburg;<50326>;2802;3048
Obertrum am See;<50327>;2494;2462
Plainfeld;<50328>;651;610
St. Georgen bei Salzburg;<50329>;1545;1486
St. Gilgen;<50330>;1931;1974
Schleedorf;<50331>;577;542
Seeham;<50332>;951;991
Seekirchen am Wallersee;<50339>;5369;5632
Straßwalchen;<50335>;3899;3854
Strobl;<50336>;1826;1844
Thalgau;<50337>;3009;2962
Wals-Siezenheim;<50338>;6539;7036
Bach;<70801>;303;331
Berwang;<70802>;297;300
Biberwier;<70803>;299;332
Bichlbach;<70804>;377;395
Breitenwang;<70805>;763;716
Ehenbichl;<70806>;392;429
Ehrwald;<70807>;1249;1344
Elbigenalp;<70808>;437;447
Elmen;<70809>;182;209
Forchach;<70810>;131;129
Gramais;<70812>;18;23
Grän;<70811>;309;288
Häselgehr;<70813>;351;315
Heiterwang;<70814>;272;259
Hinterhornbach;<70815>;52;42
Höfen;<70816>;622;631
Holzgau;<70817>;184;203
Jungholz;<70818>;154;148
Kaisers;<70819>;43;35
Lechaschau;<70820>;1019;1062
Lermoos;<70821>;569;569
Musau;<70822>;189;195
Namlos;<70823>;40;25
Nesselwängle;<70824>;238;218
Pfafflar;<70825>;58;47
Pflach;<70826>;760;742
Pinswang;<70827>;199;202
Reutte;<70828>;3430;3559
Schattwald;<70829>;209;247
Stanzach;<70830>;244;241
Steeg;<70831>;336;323
Tannheim;<70832>;567;565
Vils;<70833>;736;747
Vorderhornbach;<70834>;130;127
Wängle;<70835>;469;474
Weißenbach am Lech;<70836>;630;637
Zöblen;<70837>;125;115
Innsbruck;<70101>;64349;66710
Absam;<70301>;3548;3771
Aldrans;<70302>;1378;1383
Ampass;<70303>;928;904
Axams;<70304>;3007;3104
Baumkirchen;<70305>;674;623
Birgitz;<70306>;737;759
Ellbögen;<70307>;580;566
Flaurling;<70308>;621;688
Fritzens;<70309>;1058;1090
Fulpmes;<70310>;2246;2249
Gnadenwald;<70311>;418;408
Götzens;<70312>;2010;2128
Gries am Brenner;<70313>;678;654
Gries im Sellrain;<70314>;312;307
Grinzens;<70315>;696;714
Gschnitz;<70317>;215;221
Hall in Tirol;<70354>;6872;7371
Hatting;<70318>;734;735
Inzing;<70319>;1992;1998
Kematen in Tirol;<70320>;1482;1532
Kolsass;<70322>;829;838
Kolsassberg;<70323>;413;421
Lans;<70325>;549;562
Leutasch;<70326>;1210;1209
Matrei am Brenner;<70370>;1797;1798
Mieders;<70328>;970;970
Mils;<70329>;2261;2288
Mutters;<70331>;1074;1156
Natters;<70332>;1035;1052
Navis;<70333>;1047;1003
Neustift im Stubaital;<70334>;2389;2428
Oberhofen im Inntal;<70335>;949;953
Obernberg am Brenner;<70336>;208;170
Oberperfuss;<70337>;1554;1528
Patsch;<70338>;548;541
Pettnau;<70339>;528;536
Pfaffenhofen;<70340>;600;585
Polling in Tirol;<70342>;649;633
Ranggen;<70343>;534;556
Reith bei Seefeld;<70344>;719;707
Rinn;<70345>;975;976
Rum;<70346>;4443;4868
St. Sigmund im Sellrain;<70347>;87;92
Scharnitz;<70348>;675;680
Schmirn;<70349>;460;425
Schönberg im Stubaital;<70350>;565;532
Seefeld in Tirol;<70351>;1722;1797
Sellrain;<70352>;668;671
Sistrans;<70353>;1101;1149
Steinach am Brenner;<70355>;1810;1825
Telfes im Stubai;<70356>;820;772
Telfs;<70357>;7958;8133
Thaur;<70358>;2014;2098
Trins;<70359>;658;687
Tulfes;<70360>;850;843
Unterperfuss;<70361>;99;131
Vals;<70362>;278;249
Volders;<70365>;2249;2248
Völs;<70364>;3381;3582
Wattenberg;<70366>;398;378
Wattens;<70367>;3828;4156
Wildermieming;<70368>;468;514
Zirl;<70369>;4013;4184
Abfaltersbach;<70701>;322;325
Ainet;<70702>;466;455
Amlach;<70703>;238;254
Anras;<70704>;606;623
Assling;<70705>;921;865
Außervillgraten;<70706>;382;364
Dölsach;<70707>;1147;1156
Gaimberg;<70708>;435;437
Heinfels;<70735>;504;504
Hopfgarten in Defereggen;<70709>;361;325
Innervillgraten;<70710>;468;444
Iselsberg-Stronach;<70711>;307;298
Kals am Großglockner;<70712>;560;560
Kartitsch;<70713>;387;372
Lavant;<70714>;179;160
Leisach;<70715>;351;356
Lienz;<70716>;5572;6363
Matrei in Osttirol;<70717>;2326;2307
Nikolsdorf;<70718>;454;433
Nußdorf-Debant;<70719>;1661;1742
Oberlienz;<70720>;747;711
Obertilliach;<70721>;337;319
Prägraten am Großvenediger;<70723>;593;551
St. Jakob in Defereggen;<70724>;419;410
St. Johann im Walde;<70725>;150;147
St. Veit in Defereggen;<70726>;330;306
Schlaiten;<70727>;230;223
Sillian;<70728>;1002;1028
Strassen;<70729>;405;392
Thurn;<70731>;315;310
Tristach;<70732>;729;732
Untertilliach;<70733>;110;113
Virgen;<70734>;1152;1063
Arzl im Pitztal;<70201>;1573;1567
Haiming;<70202>;2373;2397
Imst;<70203>;5345;5537
Imsterberg;<70204>;393;401
Jerzens;<70205>;484;460
Karres;<70206>;285;327
Karrösten;<70207>;349;337
Längenfeld;<70208>;2346;2434
Mieming;<70209>;1869;1959
Mils bei Imst;<70210>;318;292
Mötz;<70211>;669;639
Nassereith;<70212>;1101;1055
Obsteig;<70213>;681;723
Oetz;<70214>;1161;1174
Rietz;<70215>;1197;1253
Roppen;<70216>;924;953
St. Leonhard im Pitztal;<70217>;715;673
Sautens;<70218>;831;809
Silz;<70219>;1279;1291
Sölden;<70220>;1482;1473
Stams;<70221>;782;774
Tarrenz;<70222>;1395;1382
Umhausen;<70223>;1711;1668
Wenns;<70224>;1054;1027
Faggen;<70601>;181;202
Fendels;<70602>;132;143
Fiss;<70603>;522;473
Fließ;<70604>;1566;1528
Flirsch;<70605>;494;497
Galtür;<70606>;380;387
Grins;<70607>;685;690
Ischgl;<70608>;779;785
Kappl;<70609>;1261;1268
Kaunerberg;<70610>;231;206
Kaunertal;<70611>;309;307
Kauns;<70612>;255;247
Ladis;<70613>;278;261
Landeck;<70614>;3715;3971
Nauders;<70615>;763;780
Pettneu am Arlberg;<70616>;747;738
Pfunds;<70617>;1257;1328
Pians;<70618>;395;388
Prutz;<70619>;913;971
Ried im Oberinntal;<70620>;615;635
St. Anton am Arlberg;<70621>;1177;1180
Schönwies;<70622>;814;844
See;<70623>;636;617
Serfaus;<70624>;578;573
Spiss;<70625>;50;49
Stanz bei Landeck;<70626>;302;274
Strengen;<70627>;618;622
Tobadill;<70628>;260;248
Tösens;<70629>;364;398
Zams;<70630>;1665;1794
Aurach bei Kitzbühel;<70401>;544;588
Brixen im Thale;<70402>;1277;1359
Fieberbrunn;<70403>;2210;2197
Going am Wilden Kaiser;<70404>;956;963
Hochfilzen;<70405>;638;637
Hopfgarten im Brixental;<70406>;2787;2863
Itter;<70407>;594;579
Jochberg;<70408>;736;822
Kirchberg in Tirol;<70409>;2558;2700
Kirchdorf in Tirol;<70410>;2005;2019
Kitzbühel;<70411>;3867;4372
Kössen;<70412>;2183;2273
Oberndorf in Tirol;<70413>;1116;1218
Reith bei Kitzbühel;<70414>;801;891
St. Jakob in Haus;<70415>;401;398
St. Johann in Tirol;<70416>;4622;5041
St. Ulrich am Pillersee;<70417>;926;946
Schwendt;<70418>;454;423
Waidring;<70419>;1029;1019
Westendorf;<70420>;1788;1876
Alpbach;<70501>;1280;1258
Angath;<70502>;514;517
Angerberg;<70528>;956;969
Bad Häring;<70503>;1438;1444
Brandenberg;<70504>;800;731
Breitenbach am Inn;<70505>;1769;1748
Brixlegg;<70506>;1496;1547
Ebbs;<70508>;2846;2870
Ellmau;<70509>;1403;1463
Erl;<70510>;780;773
Kirchbichl;<70511>;2875;2996
Kramsach;<70512>;2420;2551
Kufstein;<70513>;9423;10089
Kundl;<70514>;2338;2424
Langkampfen;<70515>;2075;2084
Mariastein;<70516>;227;231
Münster;<70517>;1724;1735
Niederndorf;<70518>;1363;1457
Niederndorferberg;<70519>;372;348
Radfeld;<70520>;1279;1272
Rattenberg;<70521>;239;209
Reith im Alpbachtal;<70522>;1370;1399
Rettenschöss;<70523>;286;273
Scheffau am Wilden Kaiser;<70524>;751;753
Schwoich;<70525>;1300;1262
Söll;<70526>;1884;1838
Thiersee;<70527>;1571;1526
Walchsee;<70529>;1014;1027
Wildschönau;<70530>;2197;2117
Wörgl;<70531>;6928;7251
Achenkirch;<70901>;1079;1090
Aschau im Zillertal;<70902>;931;935
Brandberg;<70903>;186;182
Bruck am Ziller;<70904>;559;573
Buch bei Jenbach;<70905>;1328;1268
Eben am Achensee;<70907>;1654;1698
Finkenberg;<70908>;718;695
Fügen;<70909>;2022;2205
Fügenberg;<70910>;710;726
Gallzein;<70911>;349;330
Gerlos;<70912>;390;415
Gerlosberg;<70913>;245;227
Hainzenberg;<70914>;366;357
Hart im Zillertal;<70915>;800;800
Hippach;<70916>;723;720
Jenbach;<70917>;3548;3627
Kaltenbach;<70918>;682;637
Mayrhofen;<70920>;1909;1998
Pill;<70921>;597;605
Ramsau im Zillertal;<70922>;848;822
Ried im Zillertal;<70923>;632;646
Rohrberg;<70924>;288;293
Schlitters;<70925>;743;765
Schwaz;<70926>;6723;7087
Schwendau;<70927>;868;890
Stans;<70928>;1084;1075
Steinberg am Rofan;<70929>;147;140
Strass im Zillertal;<70930>;434;426
Stumm;<70931>;936;992
Stummerberg;<70932>;435;416
Terfens;<70933>;1130;1092
Tux;<70934>;966;958
Uderns;<70935>;907;930
Vomp;<70936>;2593;2690
Weer;<70937>;820;820
Weerberg;<70938>;1306;1189
Wiesing;<70939>;1060;1084
Zell am Ziller;<70940>;824;833
Zellberg;<70941>;352;328
Bartholomäberg;<80101>;1197;1171
Blons;<80102>;184;157
Bludenz;<80103>;7537;7424
Bludesch;<80104>;1238;1206
Brand;<80105>;399;367
Bürs;<80106>;1625;1727
Bürserberg;<80107>;281;280
Dalaas;<80108>;832;815
Fontanella;<80109>;238;219
Gaschurn;<80110>;739;702
Innerbraz;<80111>;487;522
Klösterle;<80112>;352;325
Lech;<80113>;752;825
Lorüns;<80114>;150;136
Ludesch;<80115>;1833;1806
Nenzing;<80116>;3176;3029
Nüziders;<80117>;2426;2537
Raggal;<80118>;441;436
St. Anton im Montafon;<80119>;339;354
St. Gallenkirch;<80120>;1118;1098
St. Gerold;<80121>;203;203
Schruns;<80122>;1910;1988
Silbertal;<80123>;447;403
Sonntag;<80124>;327;304
Stallehr;<80125>;145;131
Thüringen;<80126>;1114;1101
Thüringerberg;<80127>;353;347
Tschagguns;<80128>;1072;1100
Vandans;<80129>;1371;1369
Andelsbuch;<80202>;1303;1308
Au;<80203>;886;895
Bezau;<80204>;999;1032
Bizau;<80206>;542;569
Damüls;<80209>;167;160
Egg;<80211>;1815;1837
Hittisau;<80216>;1025;1035
Krumbach;<80221>;553;513
Langenegg;<80223>;566;593
Lingenau;<80225>;792;762
Mellau;<80227>;680;608
Mittelberg;<80228>;2421;2526
Reuthe;<80230>;332;323
Schnepfau;<80232>;238;232
Schoppernau;<80233>;477;465
Schröcken;<80234>;110;96
Schwarzenberg;<80236>;932;891
Sibratsgfäll;<80237>;225;209
Warth;<80239>;90;81
Alberschwende;<80201>;1653;1554
Bildstein;<80205>;412;394
Bregenz;<80207>;14346;15188
Buch;<80208>;305;305
Doren;<80210>;529;505
Eichenberg;<80212>;209;208
Fußach;<80213>;1993;1880
Gaißau;<80214>;935;940
Hard;<80215>;6675;6916
Höchst;<80217>;4102;4065
Hohenweiler;<80219>;648;679
Hörbranz;<80218>;3261;3375
Kennelbach;<80220>;903;982
Langen bei Bregenz;<80222>;736;750
Lauterach;<80224>;5183;5181
Lochau;<80226>;2936;3308
Möggers;<80229>;267;257
Riefensberg;<80231>;554;492
Schwarzach;<80235>;1933;1986
Sulzberg;<80238>;924;898
Wolfurt;<80240>;4363;4292
Dornbirn;<80301>;24953;25304
Hohenems;<80302>;8319;8450
Lustenau;<80303>;11616;11860
Altach;<80401>;3360;3517
Düns;<80402>;202;201
Dünserberg;<80403>;76;64
Feldkirch;<80404>;17011;17527
Frastanz;<80405>;3266;3293
Fraxern;<80406>;366;353
Göfis;<80407>;1661;1660
Götzis;<80408>;5909;5859
Klaus;<80409>;1591;1528
Koblach;<80410>;2366;2427
Laterns;<80411>;343;332
Mäder;<80412>;2058;2034
Meiningen;<80413>;1185;1163
Rankweil;<80414>;5875;6151
Röns;<80415>;174;176
Röthis;<80416>;1079;1080
Satteins;<80417>;1348;1375
Schlins;<80418>;1254;1255
Schnifis;<80419>;425;383
Sulz;<80420>;1266;1331
Übersaxen;<80421>;318;301
Viktorsberg;<80422>;206;209
Weiler;<80423>;1083;1088
Zwischenwasser;<80424>;1739;1589
Nicht klassifizierbar;<0>;0;0
