2024;;;
Steyregg;<41624>;2583;2456
Walding;<41626>;2134;2193
Aichkirchen;<41801>;325;310
Bachmanning;<41802>;361;353
Bad Wimsbach-Neydharting;<41803>;1282;1233
Buchkirchen;<41804>;2055;2055
Eberstalzell;<41805>;1451;1458
Edt bei Lambach;<41806>;1180;1176
Fischlham;<41807>;670;687
Gunskirchen;<41808>;3302;3258
Holzhausen;<41809>;546;521
Krenglbach;<41810>;1605;1649
Lambach;<41811>;1906;1950
Marchtrenk;<41812>;7432;7292
Neukirchen bei Lambach;<41813>;510;491
Offenhausen;<41814>;883;827
Pennewang;<41815>;525;523
Pichl bei Wels;<41816>;1452;1483
Sattledt;<41817>;1403;1376
Schleißheim;<41818>;706;735
Sipbachzell;<41819>;1149;1132
Stadl-Paura;<41820>;2537;2695
Steinerkirchen an der Traun;<41821>;1237;1207
Steinhaus;<41822>;1349;1402
Thalheim bei Wels;<41823>;2737;2811
Weißkirchen an der Traun;<41824>;1821;1734
Bad Zell;<40627>;1475;1494
Freistadt;<40601>;3981;4206
Grünbach;<40602>;960;906
Gutau;<40603>;1411;1354
Hagenberg im Mühlkreis;<40604>;1533;1491
Hirschbach im Mühlkreis;<40605>;638;586
Kaltenberg;<40606>;313;277
Kefermarkt;<40607>;1129;1071
Königswiesen;<40608>;1574;1496
Lasberg;<40609>;1428;1474
Leopoldschlag;<40610>;508;478
Liebenau;<40611>;833;762
Neumarkt im Mühlkreis;<40612>;1633;1608
Pierbach;<40613>;533;490
Pregarten;<40614>;2761;2806
Rainbach im Mühlkreis;<40615>;1562;1511
Sandl;<40616>;734;667
St. Leonhard bei Freistadt;<40617>;695;644
St. Oswald bei Freistadt;<40618>;1567;1480
Schönau im Mühlkreis;<40619>;1033;965
Tragwein;<40620>;1618;1528
Unterweißenbach;<40621>;1102;1066
Unterweitersdorf;<40622>;1135;1077
Waldburg;<40623>;732;721
Wartberg ob der Aist;<40624>;2274;2231
Weitersfelden;<40625>;535;494
Windhaag bei Freistadt;<40626>;818;779
Allerheiligen im Mühlkreis;<41101>;647;609
Arbing;<41102>;804;736
Bad Kreuzen;<41108>;1204;1238
Baumgartenberg;<41103>;906;938
Dimbach;<41104>;512;497
Grein;<41105>;1399;1513
Katsdorf;<41106>;1636;1681
Klam;<41107>;494;467
Langenstein;<41109>;1294;1273
Luftenberg an der Donau;<41110>;2169;2150
Mauthausen;<41111>;2456;2466
Mitterkirchen im Machland;<41112>;895;871
Münzbach;<41113>;979;927
Naarn im Machlande;<41114>;1940;1914
Pabneukirchen;<41115>;863;827
Perg;<41116>;4649;4810
Rechberg;<41117>;523;510
Ried in der Riedmark;<41118>;2206;2147
St. Georgen am Walde;<41119>;998;961
St. Georgen an der Gusen;<41120>;2165;2240
St. Nikola an der Donau;<41121>;433;368
St. Thomas am Blasenstein;<41122>;480;454
Saxen;<41123>;869;842
Schwertberg;<41124>;2725;2787
Waldhausen im Strudengau;<41125>;1441;1419
Windhaag bei Perg;<41126>;802;744
Aigen-Schlägl;<41343>;1616;1651
Altenfelden;<41304>;1197;1096
Arnreit;<41305>;625;562
Atzesberg;<41306>;239;210
Auberg;<41307>;296;307
Haslach an der Mühl;<41309>;1289;1301
Helfenberg;<41345>;806;768
Hofkirchen im Mühlkreis;<41312>;783;757
Hörbich;<41311>;229;191
Julbach;<41313>;783;734
Kirchberg ob der Donau;<41314>;548;522
Klaffer am Hochficht;<41315>;678;680
Kleinzell im Mühlkreis;<41316>;867;854
Kollerschlag;<41317>;809;741
Lembach im Mühlkreis;<41318>;749;763
Lichtenau im Mühlkreis;<41319>;248;227
Nebelberg;<41320>;333;309
Neufelden;<41321>;612;593
Neustift im Mühlkreis;<41329>;744;745
Niederkappel;<41322>;522;466
Niederwaldkirchen;<41323>;956;917
Oberkappel;<41324>;387;366
Oepping;<41325>;820;724
Peilstein im Mühlviertel;<41326>;796;776
Pfarrkirchen im Mühlkreis;<41327>;727;668
Putzleinsdorf;<41328>;794;748
Rohrbach-Berg;<41344>;2595;2700
St. Johann am Wimberg;<41331>;506;516
St. Martin im Mühlkreis;<41332>;1931;1887
St. Oswald bei Haslach;<41333>;257;253
St. Peter am Wimberg;<41334>;877;872
St. Stefan-Afiesl;<41346>;570;539
St. Ulrich im Mühlkreis;<41336>;362;352
St. Veit im Mühlkreis;<41337>;670;661
Sarleinsbach;<41338>;1168;1080
Schwarzenberg am Böhmerwald;<41341>;290;292
Ulrichsberg;<41342>;1434;1438
Bad Leonfelden;<41603>;2211;2222
Haibach im Mühlkreis;<41610>;519;455
Oberneukirchen;<41615>;1631;1598
Ottenschlag im Mühlkreis;<41616>;296;285
Reichenau im Mühlkreis;<41619>;656;665
Reichenthal;<41620>;784;764
Schenkenfelden;<41622>;863;791
Vorderweißenbach;<41628>;1434;1329
Zwettl an der Rodl;<41627>;888;916
Steyr;<40201>;18602;19432
Edlbach;<40901>;329;329
Grünburg;<40902>;1958;1882
Hinterstoder;<40903>;415;451
Inzersdorf im Kremstal;<40904>;977;953
Kirchdorf an der Krems;<40905>;2387;2583
Klaus an der Pyhrnbahn;<40906>;582;544
Kremsmünster;<40907>;3496;3564
Micheldorf in Oberösterreich;<40908>;3057;2953
Molln;<40909>;1856;1784
Nußbach;<40910>;1153;1152
Oberschlierbach;<40911>;244;230
Pettenbach;<40912>;2709;2674
Ried im Traunkreis;<40913>;1472;1455
Rosenau am Hengstpaß;<40914>;324;320
Roßleithen;<40915>;911;918
St. Pankraz;<40916>;187;189
Schlierbach;<40917>;1515;1406
Spital am Pyhrn;<40918>;1152;1132
Steinbach am Ziehberg;<40919>;457;424
Steinbach an der Steyr;<40920>;1017;949
Vorderstoder;<40921>;429;412
Wartberg an der Krems;<40922>;1488;1462
Windischgarsten;<40923>;1143;1230
Adlwang;<41501>;1101;1060
Aschach an der Steyr;<41502>;1123;1150
Bad Hall;<41503>;2814;2954
Dietach;<41504>;1727;1705
Gaflenz;<41505>;1002;968
Garsten;<41506>;3328;3322
Großraming;<41507>;1352;1282
Laussa;<41508>;629;605
Losenstein;<41509>;854;834
Maria Neustift;<41510>;840;788
Pfarrkirchen bei Bad Hall;<41511>;1167;1172
Reichraming;<41512>;836;843
Rohr im Kremstal;<41513>;748;759
St. Ulrich bei Steyr;<41514>;1582;1633
Schiedlberg;<41515>;663;647
Sierning;<41516>;4847;4940
Ternberg;<41517>;1699;1676
Waldneukirchen;<41518>;1137;1079
Weyer;<41522>;2003;2025
Wolfern;<41521>;1654;1730
Altmünster;<40701>;4882;5194
Bad Goisern am Hallstädtersee;<40702>;3750;3855
Bad Ischl;<40703>;6738;7432
Ebensee am Traunsee;<40704>;3663;3793
Gmunden;<40705>;6227;7027
Gosau;<40706>;917;949
Grünau im Almtal;<40707>;1013;1023
Gschwandt;<40708>;1487;1486
Hallstatt;<40709>;370;371
Kirchham;<40710>;1144;1105
Laakirchen;<40711>;4856;4877
Obertraun;<40712>;356;382
Ohlsdorf;<40713>;2664;2676
Pinsdorf;<40714>;2160;2221
Roitham am Traunfall;<40715>;1079;1079
St. Konrad;<40716>;614;565
St. Wolfgang im Salzkammergut;<40717>;1439;1458
Scharnstein;<40719>;2457;2479
Traunkirchen;<40718>;806;907
Vorchdorf;<40720>;3915;3854
Ampflwang im Hausruckwald;<41701>;1716;1696
Attersee am Attersee;<41702>;786;860
Attnang-Puchheim;<41703>;4635;4585
Atzbach;<41704>;618;615
Aurach am Hongar;<41705>;967;919
Berg im Attergau;<41706>;566;559
Desselbrunn;<41707>;958;984
Fornach;<41708>;503;504
Frankenburg am Hausruck;<41709>;2456;2460
Frankenmarkt;<41710>;1937;1931
Gampern;<41711>;1600;1519
Innerschwand am Mondsee;<41712>;637;628
Lenzing;<41713>;2572;2650
Manning;<41714>;397;385
Mondsee;<41715>;1933;2048
Neukirchen an der Vöckla;<41716>;1334;1319
Niederthalheim;<41717>;582;565
Nußdorf am Attersee;<41718>;560;572
Oberhofen am Irrsee;<41719>;879;840
Oberndorf bei Schwanenstadt;<41720>;701;693
Oberwang;<41721>;904;861
Ottnang am Hausruck;<41722>;2103;2011
Pfaffing;<41723>;764;760
Pilsbach;<41724>;341;315
Pitzenberg;<41725>;282;296
Pöndorf;<41726>;1280;1157
Puchkirchen am Trattberg;<41727>;564;537
Pühret;<41728>;328;327
Redleiten;<41729>;267;278
Redlham;<41730>;831;810
Regau;<41731>;3699;3501
Rüstorf;<41732>;1133;1180
Rutzenham;<41733>;147;148
St. Georgen im Attergau;<41734>;2430;2379
St. Lorenz;<41735>;1316;1336
Schlatt;<41736>;705;717
Schörfling am Attersee;<41737>;1741;1787
Schwanenstadt;<41738>;2331;2442
Seewalchen am Attersee;<41739>;2751;2971
Steinbach am Attersee;<41740>;429;469
Straß im Attergau;<41741>;760;762
Tiefgraben;<41742>;2109;2091
Timelkam;<41743>;3021;2989
Ungenach;<41744>;753;731
Unterach am Attersee;<41745>;768;786
Vöcklabruck;<41746>;6187;6616
Vöcklamarkt;<41747>;2599;2576
Weißenkirchen im Attergau;<41748>;482;466
Weyregg am Attersee;<41749>;805;829
Wolfsegg am Hausruck;<41750>;970;995
Zell am Moos;<41751>;848;811
Zell am Pettenfirst;<41752>;651;595
Göriach;<50501>;177;162
Lessach;<50502>;290;260
Mariapfarr;<50503>;1212;1283
Mauterndorf;<50504>;770;828
Muhr;<50505>;254;229
Ramingstein;<50506>;555;507
St. Andrä im Lungau;<50507>;386;370
St. Margarethen im Lungau;<50508>;381;388
St. Michael im Lungau;<50509>;1755;1818
Tamsweg;<50510>;2787;2990
Thomatal;<50511>;189;148
Tweng;<50512>;122;122
Unternberg;<50513>;519;509
Weißpriach;<50514>;153;149
Zederhaus;<50515>;584;586
Altenmarkt im Pongau;<50401>;2299;2409
Bad Gastein;<50403>;1976;2067
Bad Hofgastein;<50402>;3223;3480
Bischofshofen;<50404>;5250;5501
Dorfgastein;<50405>;862;873
Eben im Pongau;<50406>;1351;1300
Filzmoos;<50407>;751;756
Flachau;<50408>;1550;1506
Forstau;<50409>;277;286
Goldegg;<50410>;1327;1365
Großarl;<50411>;1982;1844
Hüttau;<50412>;779;707
Hüttschlag;<50413>;438;455
Kleinarl;<50414>;407;413
Mühlbach am Hochkönig;<50415>;687;728
Pfarrwerfen;<50416>;1284;1279
Radstadt;<50417>;2500;2542
St. Johann im Pongau;<50418>;5687;5941
St. Martin am Tennengebirge;<50419>;888;893
St. Veit im Pongau;<50420>;1920;2020
Schwarzach im Pongau;<50421>;1710;1846
Untertauern;<50422>;213;248
Wagrain;<50423>;1567;1608
Werfen;<50424>;1560;1520
Werfenweng;<50425>;581;538
Bramberg am Wildkogel;<50601>;2017;2045
Bruck an der Großglocknerstraße;<50602>;2462;2489
Dienten am Hochkönig;<50603>;366;362
Fusch an der Großglocknerstraße;<50604>;362;387
Hollersbach im Pinzgau;<50605>;647;606
Kaprun;<50606>;1499;1631
Krimml;<50607>;416;404
Lend;<50608>;654;637
Leogang;<50609>;1788;1792
Lofer;<50610>;1028;1068
Maishofen;<50611>;1795;1868
Maria Alm am Steinernen Meer;<50612>;1116;1154
Mittersill;<50613>;2845;2918
Neukirchen am Großvenediger;<50614>;1323;1360
Niedernsill;<50615>;1399;1439
Piesendorf;<50616>;1908;1955
Rauris;<50617>;1525;1561
Saalbach-Hinterglemm;<50618>;1448;1463
Saalfelden am Steinernen Meer;<50619>;8462;8811
St. Martin bei Lofer;<50620>;600;617
Stuhlfelden;<50621>;801;749
Taxenbach;<50622>;1400;1408
Unken;<50623>;974;1053
Uttendorf;<50624>;1522;1549
Viehhofen;<50625>;313;289
Wald im Pinzgau;<50626>;587;552
Weißbach bei Lofer;<50627>;225;192
Zell am See;<50628>;4983;5307
Salzburg;<50101>;75706;81693
Abtenau;<50201>;3016;3025
Adnet;<50202>;1845;1881
Annaberg-Lungötz;<50203>;1129;1085
Bad Vigaun;<50213>;1047;1084
Golling an der Salzach;<50204>;2198;2266
Hallein;<50205>;10504;11036
Krispl;<50206>;462;412
Kuchl;<50207>;3658;3809
Oberalm;<50208>;2086;2268
Puch bei Hallein;<50209>;2448;2383
Rußbach am Paß Gschütt;<50210>;382;390
St. Koloman;<50211>;896;910
Scheffau am Tennengebirge;<50212>;750;717
Anif;<50301>;2074;2255
Anthering;<50302>;1859;1903
Bergheim;<50303>;2907;2946
Berndorf bei Salzburg;<50304>;870;888
Bürmoos;<50305>;2466;2543
Dorfbeuern;<50306>;815;818
Ebenau;<50307>;738;730
Elixhausen;<50308>;1559;1571
Elsbethen;<50309>;2606;2829
Eugendorf;<50310>;3540;3668
Faistenau;<50311>;1568;1551
Fuschl am See;<50312>;808;906
Göming;<50313>;391;375
Grödig;<50314>;3528;3857
Großgmain;<50315>;1303;1388
Hallwang;<50316>;2079;2152
Henndorf am Wallersee;<50317>;2548;2619
Hintersee;<50318>;231;252
Hof bei Salzburg;<50319>;1818;1825
Koppl;<50321>;1856;1824
Köstendorf;<50320>;1388;1338
Lamprechtshausen;<50322>;2046;2032
Mattsee;<50323>;1700;1832
Neumarkt am Wallersee;<50324>;3284;3342
Nußdorf am Haunsberg;<50325>;1256;1247
Oberndorf bei Salzburg;<50326>;2937;3160
Obertrum am See;<50327>;2519;2503
Plainfeld;<50328>;675;621
St. Georgen bei Salzburg;<50329>;1622;1571
St. Gilgen;<50330>;2005;2067
Schleedorf;<50331>;584;540
Seeham;<50332>;1011;1022
Seekirchen am Wallersee;<50339>;5606;5964
Straßwalchen;<50335>;4052;4031
Strobl;<50336>;1816;1874
Thalgau;<50337>;3040;3062
Wals-Siezenheim;<50338>;6944;7430
Bach;<70801>;312;328
Berwang;<70802>;304;318
Biberwier;<70803>;319;352
Bichlbach;<70804>;389;383
Breitenwang;<70805>;738;715
Ehenbichl;<70806>;381;441
Ehrwald;<70807>;1250;1349
Elbigenalp;<70808>;444;461
Elmen;<70809>;188;214
Forchach;<70810>;132;120
Gramais;<70812>;19;26
Grän;<70811>;307;305
Häselgehr;<70813>;364;322
Heiterwang;<70814>;285;265
Hinterhornbach;<70815>;51;40
Höfen;<70816>;645;637
Holzgau;<70817>;190;199
Jungholz;<70818>;160;151
Kaisers;<70819>;38;34
Lechaschau;<70820>;1003;1089
Lermoos;<70821>;600;566
Musau;<70822>;191;200
Namlos;<70823>;37;21
Nesselwängle;<70824>;245;233
Pfafflar;<70825>;52;45
Pflach;<70826>;831;795
Pinswang;<70827>;208;213
Reutte;<70828>;3577;3698
Schattwald;<70829>;221;243
Stanzach;<70830>;257;258
Steeg;<70831>;328;325
Tannheim;<70832>;581;585
Vils;<70833>;758;754
Vorderhornbach;<70834>;137;137
Wängle;<70835>;486;508
Weißenbach am Lech;<70836>;630;626
Zöblen;<70837>;134;111
Innsbruck;<70101>;65196;66992
Absam;<70301>;3565;3809
Aldrans;<70302>;1399;1430
Ampass;<70303>;928;908
Axams;<70304>;3081;3244
Baumkirchen;<70305>;636;629
Birgitz;<70306>;738;773
Ellbögen;<70307>;601;582
Flaurling;<70308>;624;682
Fritzens;<70309>;1073;1116
Fulpmes;<70310>;2300;2299
Gnadenwald;<70311>;435;411
Götzens;<70312>;2037;2151
Gries am Brenner;<70313>;685;675
Gries im Sellrain;<70314>;314;307
Grinzens;<70315>;738;736
Gschnitz;<70317>;228;221
Hall in Tirol;<70354>;7145;7610
Hatting;<70318>;746;779
Inzing;<70319>;2051;2061
Kematen in Tirol;<70320>;1626;1678
Kolsass;<70322>;834;840
Kolsassberg;<70323>;428;441
Lans;<70325>;582;591
Leutasch;<70326>;1257;1268
Matrei am Brenner;<70370>;1745;1811
Mieders;<70328>;990;997
Mils;<70329>;2320;2340
Mutters;<70331>;1116;1191
Natters;<70332>;1035;1079
Navis;<70333>;1036;1018
Neustift im Stubaital;<70334>;2465;2541
Oberhofen im Inntal;<70335>;971;953
Obernberg am Brenner;<70336>;216;186
Oberperfuss;<70337>;1571;1535
Patsch;<70338>;577;566
Pettnau;<70339>;560;554
Pfaffenhofen;<70340>;649;637
Polling in Tirol;<70342>;692;679
Ranggen;<70343>;570;567
Reith bei Seefeld;<70344>;782;789
Rinn;<70345>;968;976
Rum;<70346>;4523;4903
St. Sigmund im Sellrain;<70347>;91;95
Scharnitz;<70348>;737;708
Schmirn;<70349>;450;424
Schönberg im Stubaital;<70350>;552;511
Seefeld in Tirol;<70351>;1770;1869
Sellrain;<70352>;667;668
Sistrans;<70353>;1105;1183
Steinach am Brenner;<70355>;1834;1842
Telfes im Stubai;<70356>;822;796
Telfs;<70357>;8016;8228
Thaur;<70358>;2137;2232
Trins;<70359>;673;711
Tulfes;<70360>;861;871
Unterperfuss;<70361>;111;128
Vals;<70362>;281;247
Volders;<70365>;2289;2296
Völs;<70364>;3568;3707
Wattenberg;<70366>;413;381
Wattens;<70367>;3882;4231
Wildermieming;<70368>;488;522
Zirl;<70369>;4070;4254
Abfaltersbach;<70701>;313;327
Ainet;<70702>;471;442
Amlach;<70703>;263;268
Anras;<70704>;595;615
Assling;<70705>;894;853
Außervillgraten;<70706>;385;344
Dölsach;<70707>;1132;1177
Gaimberg;<70708>;444;427
Heinfels;<70735>;504;496
Hopfgarten in Defereggen;<70709>;344;319
Innervillgraten;<70710>;461;434
Iselsberg-Stronach;<70711>;311;299
Kals am Großglockner;<70712>;547;561
Kartitsch;<70713>;390;371
Lavant;<70714>;188;169
Leisach;<70715>;359;362
Lienz;<70716>;5614;6425
Matrei in Osttirol;<70717>;2306;2288
Nikolsdorf;<70718>;448;425
Nußdorf-Debant;<70719>;1651;1736
Oberlienz;<70720>;764;723
Obertilliach;<70721>;348;315
Prägraten am Großvenediger;<70723>;579;556
St. Jakob in Defereggen;<70724>;415;400
St. Johann im Walde;<70725>;147;151
St. Veit in Defereggen;<70726>;322;301
Schlaiten;<70727>;235;237
Sillian;<70728>;1003;1026
Strassen;<70729>;399;402
Thurn;<70731>;318;323
Tristach;<70732>;739;764
Untertilliach;<70733>;110;106
Virgen;<70734>;1157;1043
Arzl im Pitztal;<70201>;1562;1598
Haiming;<70202>;2442;2458
Imst;<70203>;5470;5638
Imsterberg;<70204>;411;415
Jerzens;<70205>;469;435
Karres;<70206>;297;336
Karrösten;<70207>;360;358
Längenfeld;<70208>;2440;2487
Mieming;<70209>;1933;2038
Mils bei Imst;<70210>;335;322
Mötz;<70211>;675;682
Nassereith;<70212>;1133;1106
Obsteig;<70213>;728;751
Oetz;<70214>;1171;1211
Rietz;<70215>;1232;1283
Roppen;<70216>;973;978
St. Leonhard im Pitztal;<70217>;736;706
Sautens;<70218>;799;804
Silz;<70219>;1336;1304
Sölden;<70220>;1561;1549
Stams;<70221>;789;819
Tarrenz;<70222>;1422;1433
Umhausen;<70223>;1776;1738
Wenns;<70224>;1087;1088
Faggen;<70601>;185;208
Fendels;<70602>;138;143
Fiss;<70603>;546;505
Fließ;<70604>;1592;1544
Flirsch;<70605>;527;536
Galtür;<70606>;381;399
Grins;<70607>;678;691
Ischgl;<70608>;809;829
Kappl;<70609>;1287;1271
Kaunerberg;<70610>;245;208
Kaunertal;<70611>;321;315
Kauns;<70612>;277;268
Ladis;<70613>;282;265
Landeck;<70614>;3695;3921
Nauders;<70615>;769;797
Pettneu am Arlberg;<70616>;718;729
Pfunds;<70617>;1255;1345
Pians;<70618>;406;396
Prutz;<70619>;899;980
Ried im Oberinntal;<70620>;651;686
St. Anton am Arlberg;<70621>;1201;1165
Schönwies;<70622>;860;902
See;<70623>;638;608
Serfaus;<70624>;595;593
Spiss;<70625>;46;52
Stanz bei Landeck;<70626>;308;277
Strengen;<70627>;609;605
Tobadill;<70628>;252;243
Tösens;<70629>;358;402
Zams;<70630>;1750;1892
Aurach bei Kitzbühel;<70401>;560;583
Brixen im Thale;<70402>;1319;1382
Fieberbrunn;<70403>;2312;2279
Going am Wilden Kaiser;<70404>;970;1002
Hochfilzen;<70405>;659;663
Hopfgarten im Brixental;<70406>;2850;2943
Itter;<70407>;589;589
Jochberg;<70408>;748;794
Kirchberg in Tirol;<70409>;2564;2756
Kirchdorf in Tirol;<70410>;2071;2103
Kitzbühel;<70411>;3905;4374
Kössen;<70412>;2249;2331
Oberndorf in Tirol;<70413>;1166;1230
Reith bei Kitzbühel;<70414>;791;939
St. Jakob in Haus;<70415>;415;422
St. Johann in Tirol;<70416>;4726;5149
St. Ulrich am Pillersee;<70417>;954;976
Schwendt;<70418>;470;446
Waidring;<70419>;1032;1047
Westendorf;<70420>;1808;1893
Alpbach;<70501>;1275;1278
Angath;<70502>;500;517
Angerberg;<70528>;998;983
Bad Häring;<70503>;1464;1523
Brandenberg;<70504>;802;717
Breitenbach am Inn;<70505>;1786;1778
Brixlegg;<70506>;1512;1612
Ebbs;<70508>;2918;3011
Ellmau;<70509>;1449;1502
Erl;<70510>;817;812
Kirchbichl;<70511>;2935;3074
Kramsach;<70512>;2443;2577
Kufstein;<70513>;9858;10311
Kundl;<70514>;2428;2525
Langkampfen;<70515>;2092;2168
Mariastein;<70516>;216;231
Münster;<70517>;1793;1811
Niederndorf;<70518>;1397;1483
Niederndorferberg;<70519>;383;352
Radfeld;<70520>;1291;1285
Rattenberg;<70521>;240;224
Reith im Alpbachtal;<70522>;1429;1416
Rettenschöss;<70523>;296;282
Scheffau am Wilden Kaiser;<70524>;766;786
Schwoich;<70525>;1334;1316
Söll;<70526>;1900;1867
Thiersee;<70527>;1615;1567
Walchsee;<70529>;1095;1097
Wildschönau;<70530>;2218;2159
Wörgl;<70531>;7145;7342
Achenkirch;<70901>;1148;1130
Aschau im Zillertal;<70902>;915;943
Brandberg;<70903>;189;193
Bruck am Ziller;<70904>;551;580
Buch bei Jenbach;<70905>;1345;1260
Eben am Achensee;<70907>;1726;1792
Finkenberg;<70908>;718;714
Fügen;<70909>;2098;2219
Fügenberg;<70910>;745;768
Gallzein;<70911>;362;341
Gerlos;<70912>;388;399
Gerlosberg;<70913>;244;237
Hainzenberg;<70914>;368;370
Hart im Zillertal;<70915>;841;823
Hippach;<70916>;723;728
Jenbach;<70917>;3780;3820
Kaltenbach;<70918>;673;641
Mayrhofen;<70920>;1950;2025
Pill;<70921>;636;633
Ramsau im Zillertal;<70922>;882;862
Ried im Zillertal;<70923>;607;641
Rohrberg;<70924>;290;282
Schlitters;<70925>;779;792
Schwaz;<70926>;7079;7315
Schwendau;<70927>;906;933
Stans;<70928>;1132;1111
Steinberg am Rofan;<70929>;159;138
Strass im Zillertal;<70930>;416;423
Stumm;<70931>;937;1002
Stummerberg;<70932>;449;416
Terfens;<70933>;1184;1145
Tux;<70934>;976;951
Uderns;<70935>;959;988
Vomp;<70936>;2727;2772
Weer;<70937>;889;897
Weerberg;<70938>;1301;1211
Wiesing;<70939>;1089;1103
Zell am Ziller;<70940>;870;887
Zellberg;<70941>;340;318
Bartholomäberg;<80101>;1195;1192
Blons;<80102>;189;174
Bludenz;<80103>;7624;7515
Bludesch;<80104>;1365;1290
Brand;<80105>;406;367
Bürs;<80106>;1689;1742
Bürserberg;<80107>;291;294
Dalaas;<80108>;819;807
Fontanella;<80109>;240;228
Gaschurn;<80110>;822;776
Innerbraz;<80111>;514;543
Klösterle;<80112>;349;341
Lech;<80113>;769;820
Lorüns;<80114>;157;144
Ludesch;<80115>;1875;1852
Nenzing;<80116>;3294;3147
Nüziders;<80117>;2411;2588
Raggal;<80118>;452;456
St. Anton im Montafon;<80119>;358;359
St. Gallenkirch;<80120>;1135;1087
St. Gerold;<80121>;197;183
Schruns;<80122>;1973;2054
Silbertal;<80123>;449;405
Sonntag;<80124>;334;302
Stallehr;<80125>;155;135
Thüringen;<80126>;1187;1154
Thüringerberg;<80127>;368;370
Tschagguns;<80128>;1095;1102
Vandans;<80129>;1410;1405
Andelsbuch;<80202>;1341;1340
Au;<80203>;944;932
Bezau;<80204>;1006;1034
Bizau;<80206>;552;565
Damüls;<80209>;182;170
Egg;<80211>;1878;1889
Hittisau;<80216>;1059;1049
Krumbach;<80221>;577;543
Langenegg;<80223>;567;614
Lingenau;<80225>;804;782
Mellau;<80227>;663;607
Mittelberg;<80228>;2522;2586
Reuthe;<80230>;345;337
Schnepfau;<80232>;259;237
Schoppernau;<80233>;475;468
Schröcken;<80234>;114;97
Schwarzenberg;<80236>;944;931
Sibratsgfäll;<80237>;234;232
Warth;<80239>;92;91
Alberschwende;<80201>;1669;1596
Bildstein;<80205>;416;392
Bregenz;<80207>;14487;15156
Buch;<80208>;288;301
Doren;<80210>;535;525
Eichenberg;<80212>;220;199
Fußach;<80213>;2034;1943
Gaißau;<80214>;935;977
Hard;<80215>;6795;6992
Höchst;<80217>;4193;4188
Hohenweiler;<80219>;716;698
Hörbranz;<80218>;3289;3431
Kennelbach;<80220>;898;983
Langen bei Bregenz;<80222>;767;764
Lauterach;<80224>;5257;5274
Lochau;<80226>;3125;3520
Möggers;<80229>;285;275
Riefensberg;<80231>;563;501
Schwarzach;<80235>;1896;1947
Sulzberg;<80238>;954;928
Wolfurt;<80240>;4435;4464
Dornbirn;<80301>;25844;26032
Hohenems;<80302>;8642;8677
Lustenau;<80303>;11990;12233
Altach;<80401>;3428;3571
Düns;<80402>;208;219
Dünserberg;<80403>;84;65
Feldkirch;<80404>;18086;18298
Frastanz;<80405>;3348;3321
Fraxern;<80406>;376;374
Göfis;<80407>;1657;1660
Götzis;<80408>;6147;6084
Klaus;<80409>;1548;1507
Koblach;<80410>;2419;2477
Laterns;<80411>;347;354
Mäder;<80412>;2145;2072
Meiningen;<80413>;1268;1212
Rankweil;<80414>;5954;6218
Röns;<80415>;190;194
Röthis;<80416>;1105;1124
Satteins;<80417>;1373;1402
Schlins;<80418>;1296;1297
Schnifis;<80419>;416;383
Sulz;<80420>;1333;1372
Übersaxen;<80421>;320;304
Viktorsberg;<80422>;214;223
Weiler;<80423>;1165;1147
Zwischenwasser;<80424>;1796;1627
Nicht klassifizierbar;<0>;0;0
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
(c) Copyright Statistics Austria;;;
