Deutschkreutz;<10801>;AT111
Ottensheim;<41617>;AT312
Puchenau;<41618>;AT312
St. Gotthard im Mühlkreis;<41621>;AT312
Sonnberg im Mühlkreis;<41623>;AT312
Steyregg;<41624>;AT312
Walding;<41626>;AT312
Aichkirchen;<41801>;AT312
Bachmanning;<41802>;AT312
Bad Wimsbach-Neydharting;<41803>;AT312
Buchkirchen;<41804>;AT312
Eberstalzell;<41805>;AT312
Edt bei Lambach;<41806>;AT312
Fischlham;<41807>;AT312
Gunskirchen;<41808>;AT312
Holzhausen;<41809>;AT312
Krenglbach;<41810>;AT312
Lambach;<41811>;AT312
Marchtrenk;<41812>;AT312
Neukirchen bei Lambach;<41813>;AT312
Offenhausen;<41814>;AT312
Pennewang;<41815>;AT312
Pichl bei Wels;<41816>;AT312
Sattledt;<41817>;AT312
Schleißheim;<41818>;AT312
Sipbachzell;<41819>;AT312
Stadl-Paura;<41820>;AT312
Steinerkirchen an der Traun;<41821>;AT312
Steinhaus;<41822>;AT312
Thalheim bei Wels;<41823>;AT312
Weißkirchen an der Traun;<41824>;AT312
Bad Zell;<40627>;AT313
Freistadt;<40601>;AT313
Grünbach;<40602>;AT313
Gutau;<40603>;AT313
Hagenberg im Mühlkreis;<40604>;AT313
Hirschbach im Mühlkreis;<40605>;AT313
Kaltenberg;<40606>;AT313
Kefermarkt;<40607>;AT313
Königswiesen;<40608>;AT313
Lasberg;<40609>;AT313
Leopoldschlag;<40610>;AT313
Liebenau;<40611>;AT313
Neumarkt im Mühlkreis;<40612>;AT313
Pierbach;<40613>;AT313
Pregarten;<40614>;AT313
Rainbach im Mühlkreis;<40615>;AT313
Sandl;<40616>;AT313
St. Leonhard bei Freistadt;<40617>;AT313
St. Oswald bei Freistadt;<40618>;AT313
Schönau im Mühlkreis;<40619>;AT313
Tragwein;<40620>;AT313
Unterweißenbach;<40621>;AT313
Unterweitersdorf;<40622>;AT313
Waldburg;<40623>;AT313
Wartberg ob der Aist;<40624>;AT313
Weitersfelden;<40625>;AT313
Windhaag bei Freistadt;<40626>;AT313
Allerheiligen im Mühlkreis;<41101>;AT313
Arbing;<41102>;AT313
Bad Kreuzen;<41108>;AT313
Baumgartenberg;<41103>;AT313
Dimbach;<41104>;AT313
Grein;<41105>;AT313
Katsdorf;<41106>;AT313
Klam;<41107>;AT313
Langenstein;<41109>;AT313
Luftenberg an der Donau;<41110>;AT313
Mauthausen;<41111>;AT313
Mitterkirchen im Machland;<41112>;AT313
Münzbach;<41113>;AT313
Naarn im Machlande;<41114>;AT313
Pabneukirchen;<41115>;AT313
Perg;<41116>;AT313
Rechberg;<41117>;AT313
Ried in der Riedmark;<41118>;AT313
St. Georgen am Walde;<41119>;AT313
St. Georgen an der Gusen;<41120>;AT313
St. Nikola an der Donau;<41121>;AT313
St. Thomas am Blasenstein;<41122>;AT313
Saxen;<41123>;AT313
Schwertberg;<41124>;AT313
Waldhausen im Strudengau;<41125>;AT313
Windhaag bei Perg;<41126>;AT313
Aigen-Schlägl;<41343>;AT313
Altenfelden;<41304>;AT313
Arnreit;<41305>;AT313
Atzesberg;<41306>;AT313
Auberg;<41307>;AT313
Haslach an der Mühl;<41309>;AT313
Helfenberg;<41345>;AT313
Hofkirchen im Mühlkreis;<41312>;AT313
Hörbich;<41311>;AT313
Julbach;<41313>;AT313
Kirchberg ob der Donau;<41314>;AT313
Klaffer am Hochficht;<41315>;AT313
Kleinzell im Mühlkreis;<41316>;AT313
Kollerschlag;<41317>;AT313
Lembach im Mühlkreis;<41318>;AT313
Lichtenau im Mühlkreis;<41319>;AT313
Nebelberg;<41320>;AT313
Neufelden;<41321>;AT313
Neustift im Mühlkreis;<41329>;AT313
Niederkappel;<41322>;AT313
Niederwaldkirchen;<41323>;AT313
Oberkappel;<41324>;AT313
Oepping;<41325>;AT313
Peilstein im Mühlviertel;<41326>;AT313
Pfarrkirchen im Mühlkreis;<41327>;AT313
Putzleinsdorf;<41328>;AT313
Rohrbach-Berg;<41344>;AT313
St. Johann am Wimberg;<41331>;AT313
St. Martin im Mühlkreis;<41332>;AT313
St. Oswald bei Haslach;<41333>;AT313
St. Peter am Wimberg;<41334>;AT313
St. Stefan-Afiesl;<41346>;AT313
St. Ulrich im Mühlkreis;<41336>;AT313
St. Veit im Mühlkreis;<41337>;AT313
Sarleinsbach;<41338>;AT313
Schwarzenberg am Böhmerwald;<41341>;AT313
Ulrichsberg;<41342>;AT313
Bad Leonfelden;<41603>;AT313
Haibach im Mühlkreis;<41610>;AT313
Oberneukirchen;<41615>;AT313
Ottenschlag im Mühlkreis;<41616>;AT313
Reichenau im Mühlkreis;<41619>;AT313
Reichenthal;<41620>;AT313
Schenkenfelden;<41622>;AT313
Vorderweißenbach;<41628>;AT313
Zwettl an der Rodl;<41627>;AT313
Steyr;<40201>;AT314
Edlbach;<40901>;AT314
Grünburg;<40902>;AT314
Hinterstoder;<40903>;AT314
Inzersdorf im Kremstal;<40904>;AT314
Kirchdorf an der Krems;<40905>;AT314
Klaus an der Pyhrnbahn;<40906>;AT314
Kremsmünster;<40907>;AT314
Micheldorf in Oberösterreich;<40908>;AT314
Molln;<40909>;AT314
Nußbach;<40910>;AT314
Oberschlierbach;<40911>;AT314
Pettenbach;<40912>;AT314
Ried im Traunkreis;<40913>;AT314
Rosenau am Hengstpaß;<40914>;AT314
Roßleithen;<40915>;AT314
St. Pankraz;<40916>;AT314
Schlierbach;<40917>;AT314
Spital am Pyhrn;<40918>;AT314
Steinbach am Ziehberg;<40919>;AT314
Steinbach an der Steyr;<40920>;AT314
Vorderstoder;<40921>;AT314
Wartberg an der Krems;<40922>;AT314
Windischgarsten;<40923>;AT314
Adlwang;<41501>;AT314
Aschach an der Steyr;<41502>;AT314
Bad Hall;<41503>;AT314
Dietach;<41504>;AT314
Gaflenz;<41505>;AT314
Garsten;<41506>;AT314
Großraming;<41507>;AT314
Laussa;<41508>;AT314
Losenstein;<41509>;AT314
Maria Neustift;<41510>;AT314
Pfarrkirchen bei Bad Hall;<41511>;AT314
Reichraming;<41512>;AT314
Rohr im Kremstal;<41513>;AT314
St. Ulrich bei Steyr;<41514>;AT314
Schiedlberg;<41515>;AT314
Sierning;<41516>;AT314
Ternberg;<41517>;AT314
Waldneukirchen;<41518>;AT314
Weyer;<41522>;AT314
Wolfern;<41521>;AT314
Altmünster;<40701>;AT315
Bad Goisern am Hallstädtersee;<40702>;AT315
Bad Ischl;<40703>;AT315
Ebensee am Traunsee;<40704>;AT315
Gmunden;<40705>;AT315
Gosau;<40706>;AT315
Grünau im Almtal;<40707>;AT315
Gschwandt;<40708>;AT315
Hallstatt;<40709>;AT315
Kirchham;<40710>;AT315
Laakirchen;<40711>;AT315
Obertraun;<40712>;AT315
Ohlsdorf;<40713>;AT315
Pinsdorf;<40714>;AT315
Roitham am Traunfall;<40715>;AT315
St. Konrad;<40716>;AT315
St. Wolfgang im Salzkammergut;<40717>;AT315
Scharnstein;<40719>;AT315
Traunkirchen;<40718>;AT315
Vorchdorf;<40720>;AT315
Ampflwang im Hausruckwald;<41701>;AT315
Attersee am Attersee;<41702>;AT315
Attnang-Puchheim;<41703>;AT315
Atzbach;<41704>;AT315
Aurach am Hongar;<41705>;AT315
Berg im Attergau;<41706>;AT315
Desselbrunn;<41707>;AT315
Fornach;<41708>;AT315
Frankenburg am Hausruck;<41709>;AT315
Frankenmarkt;<41710>;AT315
Gampern;<41711>;AT315
Innerschwand am Mondsee;<41712>;AT315
Lenzing;<41713>;AT315
Manning;<41714>;AT315
Mondsee;<41715>;AT315
Neukirchen an der Vöckla;<41716>;AT315
Niederthalheim;<41717>;AT315
Nußdorf am Attersee;<41718>;AT315
Oberhofen am Irrsee;<41719>;AT315
Oberndorf bei Schwanenstadt;<41720>;AT315
Oberwang;<41721>;AT315
Ottnang am Hausruck;<41722>;AT315
Pfaffing;<41723>;AT315
Pilsbach;<41724>;AT315
Pitzenberg;<41725>;AT315
Pöndorf;<41726>;AT315
Puchkirchen am Trattberg;<41727>;AT315
Pühret;<41728>;AT315
Redleiten;<41729>;AT315
Redlham;<41730>;AT315
Regau;<41731>;AT315
Rüstorf;<41732>;AT315
Rutzenham;<41733>;AT315
St. Georgen im Attergau;<41734>;AT315
St. Lorenz;<41735>;AT315
Schlatt;<41736>;AT315
Schörfling am Attersee;<41737>;AT315
Schwanenstadt;<41738>;AT315
Seewalchen am Attersee;<41739>;AT315
Steinbach am Attersee;<41740>;AT315
Straß im Attergau;<41741>;AT315
Tiefgraben;<41742>;AT315
Timelkam;<41743>;AT315
Ungenach;<41744>;AT315
Unterach am Attersee;<41745>;AT315
Vöcklabruck;<41746>;AT315
Vöcklamarkt;<41747>;AT315
Weißenkirchen im Attergau;<41748>;AT315
Weyregg am Attersee;<41749>;AT315
Wolfsegg am Hausruck;<41750>;AT315
Zell am Moos;<41751>;AT315
Zell am Pettenfirst;<41752>;AT315
Göriach;<50501>;AT321
Lessach;<50502>;AT321
Mariapfarr;<50503>;AT321
Mauterndorf;<50504>;AT321
Muhr;<50505>;AT321
Ramingstein;<50506>;AT321
St. Andrä im Lungau;<50507>;AT321
St. Margarethen im Lungau;<50508>;AT321
St. Michael im Lungau;<50509>;AT321
Tamsweg;<50510>;AT321
Thomatal;<50511>;AT321
Tweng;<50512>;AT321
Unternberg;<50513>;AT321
Weißpriach;<50514>;AT321
Zederhaus;<50515>;AT321
Altenmarkt im Pongau;<50401>;AT322
Bad Gastein;<50403>;AT322
Bad Hofgastein;<50402>;AT322
Bischofshofen;<50404>;AT322
Dorfgastein;<50405>;AT322
Eben im Pongau;<50406>;AT322
Filzmoos;<50407>;AT322
Flachau;<50408>;AT322
Forstau;<50409>;AT322
Goldegg;<50410>;AT322
Großarl;<50411>;AT322
Hüttau;<50412>;AT322
Hüttschlag;<50413>;AT322
Kleinarl;<50414>;AT322
Mühlbach am Hochkönig;<50415>;AT322
Pfarrwerfen;<50416>;AT322
Radstadt;<50417>;AT322
St. Johann im Pongau;<50418>;AT322
St. Martin am Tennengebirge;<50419>;AT322
St. Veit im Pongau;<50420>;AT322
Schwarzach im Pongau;<50421>;AT322
Untertauern;<50422>;AT322
Wagrain;<50423>;AT322
Werfen;<50424>;AT322
Werfenweng;<50425>;AT322
Bramberg am Wildkogel;<50601>;AT322
Bruck an der Großglocknerstraße;<50602>;AT322
Dienten am Hochkönig;<50603>;AT322
Fusch an der Großglocknerstraße;<50604>;AT322
Hollersbach im Pinzgau;<50605>;AT322
Kaprun;<50606>;AT322
Krimml;<50607>;AT322
Lend;<50608>;AT322
Leogang;<50609>;AT322
Lofer;<50610>;AT322
Maishofen;<50611>;AT322
Maria Alm am Steinernen Meer;<50612>;AT322
Mittersill;<50613>;AT322
Neukirchen am Großvenediger;<50614>;AT322
Niedernsill;<50615>;AT322
Piesendorf;<50616>;AT322
Rauris;<50617>;AT322
Saalbach-Hinterglemm;<50618>;AT322
Saalfelden am Steinernen Meer;<50619>;AT322
St. Martin bei Lofer;<50620>;AT322
Stuhlfelden;<50621>;AT322
Taxenbach;<50622>;AT322
Unken;<50623>;AT322
Uttendorf;<50624>;AT322
Viehhofen;<50625>;AT322
Wald im Pinzgau;<50626>;AT322
Weißbach bei Lofer;<50627>;AT322
Zell am See;<50628>;AT322
Salzburg;<50101>;AT323
Abtenau;<50201>;AT323
Adnet;<50202>;AT323
Annaberg-Lungötz;<50203>;AT323
Bad Vigaun;<50213>;AT323
Golling an der Salzach;<50204>;AT323
Hallein;<50205>;AT323
Krispl;<50206>;AT323
Kuchl;<50207>;AT323
Oberalm;<50208>;AT323
Puch bei Hallein;<50209>;AT323
Rußbach am Paß Gschütt;<50210>;AT323
St. Koloman;<50211>;AT323
Scheffau am Tennengebirge;<50212>;AT323
Anif;<50301>;AT323
Anthering;<50302>;AT323
Bergheim;<50303>;AT323
Berndorf bei Salzburg;<50304>;AT323
Bürmoos;<50305>;AT323
Dorfbeuern;<50306>;AT323
Ebenau;<50307>;AT323
Elixhausen;<50308>;AT323
Elsbethen;<50309>;AT323
Eugendorf;<50310>;AT323
Faistenau;<50311>;AT323
Fuschl am See;<50312>;AT323
Göming;<50313>;AT323
Grödig;<50314>;AT323
Großgmain;<50315>;AT323
Hallwang;<50316>;AT323
Henndorf am Wallersee;<50317>;AT323
Hintersee;<50318>;AT323
Hof bei Salzburg;<50319>;AT323
Koppl;<50321>;AT323
Köstendorf;<50320>;AT323
Lamprechtshausen;<50322>;AT323
Mattsee;<50323>;AT323
Neumarkt am Wallersee;<50324>;AT323
Nußdorf am Haunsberg;<50325>;AT323
Oberndorf bei Salzburg;<50326>;AT323
Obertrum am See;<50327>;AT323
Plainfeld;<50328>;AT323
St. Georgen bei Salzburg;<50329>;AT323
St. Gilgen;<50330>;AT323
Schleedorf;<50331>;AT323
Seeham;<50332>;AT323
Seekirchen am Wallersee;<50339>;AT323
Straßwalchen;<50335>;AT323
Strobl;<50336>;AT323
Thalgau;<50337>;AT323
Wals-Siezenheim;<50338>;AT323
Bach;<70801>;AT331
Berwang;<70802>;AT331
Biberwier;<70803>;AT331
Bichlbach;<70804>;AT331
Breitenwang;<70805>;AT331
Ehenbichl;<70806>;AT331
Ehrwald;<70807>;AT331
Elbigenalp;<70808>;AT331
Elmen;<70809>;AT331
Forchach;<70810>;AT331
Gramais;<70812>;AT331
Grän;<70811>;AT331
Häselgehr;<70813>;AT331
Heiterwang;<70814>;AT331
Hinterhornbach;<70815>;AT331
Höfen;<70816>;AT331
Holzgau;<70817>;AT331
Jungholz;<70818>;AT331
Kaisers;<70819>;AT331
Lechaschau;<70820>;AT331
Lermoos;<70821>;AT331
Musau;<70822>;AT331
Namlos;<70823>;AT331
Nesselwängle;<70824>;AT331
Pfafflar;<70825>;AT331
Pflach;<70826>;AT331
Pinswang;<70827>;AT331
Reutte;<70828>;AT331
Schattwald;<70829>;AT331
Stanzach;<70830>;AT331
Steeg;<70831>;AT331
Tannheim;<70832>;AT331
Vils;<70833>;AT331
Vorderhornbach;<70834>;AT331
Wängle;<70835>;AT331
Weißenbach am Lech;<70836>;AT331
Zöblen;<70837>;AT331
Innsbruck;<70101>;AT332
Absam;<70301>;AT332
Aldrans;<70302>;AT332
Ampass;<70303>;AT332
Axams;<70304>;AT332
Baumkirchen;<70305>;AT332
Birgitz;<70306>;AT332
Ellbögen;<70307>;AT332
Flaurling;<70308>;AT332
Fritzens;<70309>;AT332
Fulpmes;<70310>;AT332
Gnadenwald;<70311>;AT332
Götzens;<70312>;AT332
Gries am Brenner;<70313>;AT332
Gries im Sellrain;<70314>;AT332
Grinzens;<70315>;AT332
Gschnitz;<70317>;AT332
Hall in Tirol;<70354>;AT332
Hatting;<70318>;AT332
Inzing;<70319>;AT332
Kematen in Tirol;<70320>;AT332
Kolsass;<70322>;AT332
Kolsassberg;<70323>;AT332
Lans;<70325>;AT332
Leutasch;<70326>;AT332
Matrei am Brenner;<70370>;AT332
Mieders;<70328>;AT332
Mils;<70329>;AT332
Mutters;<70331>;AT332
Natters;<70332>;AT332
Navis;<70333>;AT332
Neustift im Stubaital;<70334>;AT332
Oberhofen im Inntal;<70335>;AT332
Obernberg am Brenner;<70336>;AT332
Oberperfuss;<70337>;AT332
Patsch;<70338>;AT332
Pettnau;<70339>;AT332
Pfaffenhofen;<70340>;AT332
Polling in Tirol;<70342>;AT332
Ranggen;<70343>;AT332
Reith bei Seefeld;<70344>;AT332
Rinn;<70345>;AT332
Rum;<70346>;AT332
St. Sigmund im Sellrain;<70347>;AT332
Scharnitz;<70348>;AT332
Schmirn;<70349>;AT332
Schönberg im Stubaital;<70350>;AT332
Seefeld in Tirol;<70351>;AT332
Sellrain;<70352>;AT332
Sistrans;<70353>;AT332
Steinach am Brenner;<70355>;AT332
Telfes im Stubai;<70356>;AT332
Telfs;<70357>;AT332
Thaur;<70358>;AT332
Trins;<70359>;AT332
Tulfes;<70360>;AT332
Unterperfuss;<70361>;AT332
Vals;<70362>;AT332
Volders;<70365>;AT332
Völs;<70364>;AT332
Wattenberg;<70366>;AT332
Wattens;<70367>;AT332
Wildermieming;<70368>;AT332
Zirl;<70369>;AT332
Abfaltersbach;<70701>;AT333
Ainet;<70702>;AT333
Amlach;<70703>;AT333
Anras;<70704>;AT333
Assling;<70705>;AT333
Außervillgraten;<70706>;AT333
Dölsach;<70707>;AT333
Gaimberg;<70708>;AT333
Heinfels;<70735>;AT333
Hopfgarten in Defereggen;<70709>;AT333
Innervillgraten;<70710>;AT333
Iselsberg-Stronach;<70711>;AT333
Kals am Großglockner;<70712>;AT333
Kartitsch;<70713>;AT333
Lavant;<70714>;AT333
Leisach;<70715>;AT333
Lienz;<70716>;AT333
Matrei in Osttirol;<70717>;AT333
Nikolsdorf;<70718>;AT333
Nußdorf-Debant;<70719>;AT333
Oberlienz;<70720>;AT333
Obertilliach;<70721>;AT333
Prägraten am Großvenediger;<70723>;AT333
St. Jakob in Defereggen;<70724>;AT333
St. Johann im Walde;<70725>;AT333
St. Veit in Defereggen;<70726>;AT333
Schlaiten;<70727>;AT333
Sillian;<70728>;AT333
Strassen;<70729>;AT333
Thurn;<70731>;AT333
Tristach;<70732>;AT333
Untertilliach;<70733>;AT333
Virgen;<70734>;AT333
Arzl im Pitztal;<70201>;AT334
Haiming;<70202>;AT334
Imst;<70203>;AT334
Imsterberg;<70204>;AT334
Jerzens;<70205>;AT334
Karres;<70206>;AT334
Karrösten;<70207>;AT334
Längenfeld;<70208>;AT334
Mieming;<70209>;AT334
Mils bei Imst;<70210>;AT334
Mötz;<70211>;AT334
Nassereith;<70212>;AT334
Obsteig;<70213>;AT334
Oetz;<70214>;AT334
Rietz;<70215>;AT334
Roppen;<70216>;AT334
St. Leonhard im Pitztal;<70217>;AT334
Sautens;<70218>;AT334
Silz;<70219>;AT334
Sölden;<70220>;AT334
Stams;<70221>;AT334
Tarrenz;<70222>;AT334
Umhausen;<70223>;AT334
Wenns;<70224>;AT334
Faggen;<70601>;AT334
Fendels;<70602>;AT334
Fiss;<70603>;AT334
Fließ;<70604>;AT334
Flirsch;<70605>;AT334
Galtür;<70606>;AT334
Grins;<70607>;AT334
Ischgl;<70608>;AT334
Kappl;<70609>;AT334
Kaunerberg;<70610>;AT334
Kaunertal;<70611>;AT334
Kauns;<70612>;AT334
Ladis;<70613>;AT334
Landeck;<70614>;AT334
Nauders;<70615>;AT334
Pettneu am Arlberg;<70616>;AT334
Pfunds;<70617>;AT334
Pians;<70618>;AT334
Prutz;<70619>;AT334
Ried im Oberinntal;<70620>;AT334
St. Anton am Arlberg;<70621>;AT334
Schönwies;<70622>;AT334
See;<70623>;AT334
Serfaus;<70624>;AT334
Spiss;<70625>;AT334
Stanz bei Landeck;<70626>;AT334
Strengen;<70627>;AT334
Tobadill;<70628>;AT334
Tösens;<70629>;AT334
Zams;<70630>;AT334
Aurach bei Kitzbühel;<70401>;AT335
Brixen im Thale;<70402>;AT335
Fieberbrunn;<70403>;AT335
Going am Wilden Kaiser;<70404>;AT335
Hochfilzen;<70405>;AT335
Hopfgarten im Brixental;<70406>;AT335
Itter;<70407>;AT335
Jochberg;<70408>;AT335
Kirchberg in Tirol;<70409>;AT335
Kirchdorf in Tirol;<70410>;AT335
Kitzbühel;<70411>;AT335
Kössen;<70412>;AT335
Oberndorf in Tirol;<70413>;AT335
Reith bei Kitzbühel;<70414>;AT335
St. Jakob in Haus;<70415>;AT335
St. Johann in Tirol;<70416>;AT335
St. Ulrich am Pillersee;<70417>;AT335
Schwendt;<70418>;AT335
Waidring;<70419>;AT335
Westendorf;<70420>;AT335
Alpbach;<70501>;AT335
Angath;<70502>;AT335
Angerberg;<70528>;AT335
Bad Häring;<70503>;AT335
Brandenberg;<70504>;AT335
Breitenbach am Inn;<70505>;AT335
Brixlegg;<70506>;AT335
Ebbs;<70508>;AT335
Ellmau;<70509>;AT335
Erl;<70510>;AT335
Kirchbichl;<70511>;AT335
Kramsach;<70512>;AT335
Kufstein;<70513>;AT335
Kundl;<70514>;AT335
Langkampfen;<70515>;AT335
Mariastein;<70516>;AT335
Münster;<70517>;AT335
Niederndorf;<70518>;AT335
Niederndorferberg;<70519>;AT335
Radfeld;<70520>;AT335
Rattenberg;<70521>;AT335
Reith im Alpbachtal;<70522>;AT335
Rettenschöss;<70523>;AT335
Scheffau am Wilden Kaiser;<70524>;AT335
Schwoich;<70525>;AT335
Söll;<70526>;AT335
Thiersee;<70527>;AT335
Walchsee;<70529>;AT335
Wildschönau;<70530>;AT335
Wörgl;<70531>;AT335
Achenkirch;<70901>;AT335
Aschau im Zillertal;<70902>;AT335
Brandberg;<70903>;AT335
Bruck am Ziller;<70904>;AT335
Buch bei Jenbach;<70905>;AT335
Eben am Achensee;<70907>;AT335
Finkenberg;<70908>;AT335
Fügen;<70909>;AT335
Fügenberg;<70910>;AT335
Gallzein;<70911>;AT335
Gerlos;<70912>;AT335
Gerlosberg;<70913>;AT335
Hainzenberg;<70914>;AT335
Hart im Zillertal;<70915>;AT335
Hippach;<70916>;AT335
Jenbach;<70917>;AT335
Kaltenbach;<70918>;AT335
Mayrhofen;<70920>;AT335
Pill;<70921>;AT335
Ramsau im Zillertal;<70922>;AT335
Ried im Zillertal;<70923>;AT335
Rohrberg;<70924>;AT335
Schlitters;<70925>;AT335
Schwaz;<70926>;AT335
Schwendau;<70927>;AT335
Stans;<70928>;AT335
Steinberg am Rofan;<70929>;AT335
Strass im Zillertal;<70930>;AT335
Stumm;<70931>;AT335
Stummerberg;<70932>;AT335
Terfens;<70933>;AT335
Tux;<70934>;AT335
Uderns;<70935>;AT335
Vomp;<70936>;AT335
Weer;<70937>;AT335
Weerberg;<70938>;AT335
Wiesing;<70939>;AT335
Zell am Ziller;<70940>;AT335
Zellberg;<70941>;AT335
Bartholomäberg;<80101>;AT341
Blons;<80102>;AT341
Bludenz;<80103>;AT341
Bludesch;<80104>;AT341
Brand;<80105>;AT341
Bürs;<80106>;AT341
Bürserberg;<80107>;AT341
Dalaas;<80108>;AT341
Fontanella;<80109>;AT341
Gaschurn;<80110>;AT341
Innerbraz;<80111>;AT341
Klösterle;<80112>;AT341
Lech;<80113>;AT341
Lorüns;<80114>;AT341
Ludesch;<80115>;AT341
Nenzing;<80116>;AT341
Nüziders;<80117>;AT341
Raggal;<80118>;AT341
St. Anton im Montafon;<80119>;AT341
St. Gallenkirch;<80120>;AT341
St. Gerold;<80121>;AT341
Schruns;<80122>;AT341
Silbertal;<80123>;AT341
Sonntag;<80124>;AT341
Stallehr;<80125>;AT341
Thüringen;<80126>;AT341
Thüringerberg;<80127>;AT341
Tschagguns;<80128>;AT341
Vandans;<80129>;AT341
Andelsbuch;<80202>;AT341
Au;<80203>;AT341
Bezau;<80204>;AT341
Bizau;<80206>;AT341
Damüls;<80209>;AT341
Egg;<80211>;AT341
Hittisau;<80216>;AT341
Krumbach;<80221>;AT341
Langenegg;<80223>;AT341
Lingenau;<80225>;AT341
Mellau;<80227>;AT341
Mittelberg;<80228>;AT341
Reuthe;<80230>;AT341
Schnepfau;<80232>;AT341
Schoppernau;<80233>;AT341
Schröcken;<80234>;AT341
Schwarzenberg;<80236>;AT341
Sibratsgfäll;<80237>;AT341
Warth;<80239>;AT341
Alberschwende;<80201>;AT342
Bildstein;<80205>;AT342
Bregenz;<80207>;AT342
Buch;<80208>;AT342
Doren;<80210>;AT342
Eichenberg;<80212>;AT342
Fußach;<80213>;AT342
Gaißau;<80214>;AT342
Hard;<80215>;AT342
Höchst;<80217>;AT342
Hohenweiler;<80219>;AT342
Hörbranz;<80218>;AT342
Kennelbach;<80220>;AT342
Langen bei Bregenz;<80222>;AT342
Lauterach;<80224>;AT342
Lochau;<80226>;AT342
Möggers;<80229>;AT342
Riefensberg;<80231>;AT342
Schwarzach;<80235>;AT342
Sulzberg;<80238>;AT342
Wolfurt;<80240>;AT342
Dornbirn;<80301>;AT342
Hohenems;<80302>;AT342
Lustenau;<80303>;AT342
Altach;<80401>;AT342
Düns;<80402>;AT342
Dünserberg;<80403>;AT342
Feldkirch;<80404>;AT342
Frastanz;<80405>;AT342
Fraxern;<80406>;AT342
Göfis;<80407>;AT342
Götzis;<80408>;AT342
Klaus;<80409>;AT342
Koblach;<80410>;AT342
Laterns;<80411>;AT342
Mäder;<80412>;AT342
Meiningen;<80413>;AT342
Rankweil;<80414>;AT342
Röns;<80415>;AT342
Röthis;<80416>;AT342
Satteins;<80417>;AT342
Schlins;<80418>;AT342
Schnifis;<80419>;AT342
Sulz;<80420>;AT342
Übersaxen;<80421>;AT342
Viktorsberg;<80422>;AT342
Weiler;<80423>;AT342
Zwischenwasser;<80424>;AT342
